"symbol","Margin Mode","Position Side","Entry Price","Avg. Close Pirce","Max Open Interest","Closed Vol.","Closing PNL","Opened","Closed","Status"
"1000000BOBUSDT","Cross","Long","0.06601000","0.06559900","151492.00000000","151492.00000000","-62.22928000","2025-07-05 15:52:09.749","2025-07-05 22:18:56.255","Closed"
"HUSDT","Cross","Long","0.08448000","0.07811900","1099986.00000000","1099986.00000000","-6996.55555000","2025-07-05 15:45:55.713","2025-07-05 18:19:22.069","Closed"
"SAHARAUSDT","Cross","Short","0.08071592","0.08199900","758030.00000000","758030.00000000","-972.90551967","2025-07-05 14:14:27.506","2025-07-06 14:41:59.419","Closed"
"BTCUSDT","Cross","Long","107926.00000000","107951.90000000","1.16800000","1.16800000","30.25120000","2025-07-05 01:48:38.563","2025-07-06 11:08:15.278","Closed"
"HUSDT","Cross","Long","0.09864588","0.09583400","1069088.00000000","1069088.00000000","-3006.62399832","2025-07-04 23:53:37.901","2025-07-05 02:25:32.922","Closed"
"HUSDT","Cross","Long","0.08656600","0.09974200","1068070.00000000","1391173.00000000","18330.63690815","2025-07-04 03:24:15.138","2025-07-04 17:54:04.429","Closed"
"SAHARAUSDT","Cross","Short","0.07967000","0.08287500","689203.00000000","689203.00000000","-2209.07153000","2025-07-03 12:38:09.973","2025-07-04 09:13:34.304","Closed"
"HUSDT","Cross","Long","0.07989900","0.07253700","1108496.00000000","1108496.00000000","-8161.41893852","2025-07-03 10:37:17.163","2025-07-03 11:06:43.059","Closed"
"MOODENGUSDT","Cross","Long","0.22416200","0.19436200","525720.00000000","525720.00000000","-15666.68657001","2025-07-03 04:47:46.812","2025-07-03 09:51:28.123","Closed"
"SAHARAUSDT","Cross","Short","0.08019000","0.08130000","623752.00000000","623752.00000000","-692.22288000","2025-07-03 01:17:58.824","2025-07-03 06:09:24.595","Closed"
"HUSDT","Cross","Short","0.06618100","0.06523900","755515.00000000","755515.00000000","712.16813981","2025-07-03 01:15:39.690","2025-07-03 06:01:01.260","Closed"
"HUSDT","Cross","Long","0.07039500","0.06892000","707613.00000000","707613.00000000","-1043.70866015","2025-07-02 16:18:04.500","2025-07-02 17:04:29.228","Closed"
"SAHARAUSDT","Cross","Short","0.07938100","0.08114000","630040.00000000","630040.00000000","-1107.84107960","2025-07-02 15:32:10.826","2025-07-02 16:14:31.120","Closed"
"HUSDT","Cross","Long","0.08046200","0.07173600","745252.00000000","745252.00000000","-6502.69836939","2025-07-02 09:31:01.000","2025-07-02 14:06:04.077","Closed"
"HUSDT","Cross","Long","0.06980000","0.07650600","521632.00000000","521632.00000000","3498.06003000","2025-07-02 06:16:01.245","2025-07-02 08:56:48.841","Closed"
"HUSDT","Cross","Short","0.06489000","0.06754400","409952.00000000","409952.00000000","-1088.13131000","2025-07-02 05:48:53.891","2025-07-02 06:06:13.984","Closed"
"SAHARAUSDT","Cross","Short","0.07965200","0.07672700","706383.00000000","706383.00000000","2066.47715920","2025-07-02 04:47:40.025","2025-07-02 14:07:40.197","Closed"
"BROCCOLI714USDT","Cross","Long","0.03918700","0.04102600","1301091.00000000","1301091.00000000","2393.76607831","2025-07-02 03:02:35.498","2025-07-02 10:36:53.700","Closed"
"BTCUSDT","Cross","Long","106059.80000000","107724.80000000","1.05800000","1.05800000","1761.57000000","2025-07-01 16:40:02.779","2025-07-02 10:52:09.722","Closed"
"BROCCOLI714USDT","Cross","Long","0.03560604","0.03509300","1684973.00000000","1684973.00000000","-864.95416816","2025-06-30 14:48:47.569","2025-07-01 05:39:38.646","Closed"
"BROCCOLI714USDT","Cross","Long","0.03388400","0.03383000","922100.00000000","922100.00000000","-49.88174995","2025-06-30 00:56:44.693","2025-06-30 03:09:19.877","Closed"
"AAVEUSDT","Cross","Long","298.60947368","325.84742900","3.60000000","3.50000000","95.65850000","2025-06-29 22:27:33.771",,"Partially Closed"
"AAVEUSDT","Cross","Long","292.39692308","262.88000000","1.10000000","0.20000000","-3.23800000","2025-06-29 22:27:33.771",,"Partially Closed"
"AAVEUSDT","Cross","Long","309.51528736","322.05149400","5.20000000","8.70000000","109.06500003","2025-06-29 22:27:33.771","2025-07-20 17:03:58.771","Closed"
"AAVEUSDT","Cross","Long","298.60947368","262.88000000","3.60000000","0.20000000","-3.23800000","2025-06-29 22:27:33.771",,"Partially Closed"
"AAVEUSDT","Cross","Long","309.51528736","320.46222200","5.20000000","7.20000000","89.92254811","2025-06-29 22:27:33.771",,"Partially Closed"
"AAVEUSDT","Cross","Long","309.51528736","325.84742900","5.20000000","3.50000000","95.65850000","2025-06-29 22:27:33.771",,"Partially Closed"
"AAVEUSDT","Cross","Long","279.07000000","262.88000000","0.50000000","0.20000000","-3.23800000","2025-06-29 22:27:33.771",,"Partially Closed"
"BROCCOLI714USDT","Cross","Long","0.03431100","0.03360200","873487.00000000","873487.00000000","-618.72612987","2025-06-29 01:33:13.354","2025-06-29 16:17:20.379","Closed"
"POLYXUSDT","Cross","Long","0.12086000","0.12187400","113406.00000000","113406.00000000","114.98044000","2025-06-28 15:05:20.417","2025-06-28 16:38:33.291","Closed"
"POLYXUSDT","Cross","Long","0.12186900","0.12165700","164901.00000000","164901.00000000","-35.05323968","2025-06-28 15:03:45.738","2025-06-28 15:04:56.795","Closed"
"NEWTUSDT","Cross","Short","0.38217169","0.38630000","78513.00000000","78513.00000000","-324.12599974","2025-06-28 14:33:15.705","2025-06-29 00:06:40.667","Closed"
"NEWTUSDT","Cross","Short","0.38217200","0.38630000","78513.00000000","17313.00000000","-71.47343012","2025-06-28 14:33:15.705",,"Partially Closed"
"BSWUSDT","Cross","Long","0.02545300","0.02526000","1767750.00000000","1767750.00000000","-341.67987960","2025-06-28 12:44:05.935","2025-06-28 14:25:11.967","Closed"
"SAHARAUSDT","Cross","Short","0.08665100","0.08529000","346220.00000000","346220.00000000","471.32016999","2025-06-28 05:30:48.019","2025-06-28 12:00:00.066","Closed"
"BSWUSDT","Cross","Long","0.02252600","0.02163000","1330982.00000000","1330982.00000000","-1191.64920992","2025-06-28 01:51:08.819","2025-06-28 05:30:13.346","Closed"
"SUIUSDT","Cross","Short","2.65680000","2.80760000","8.00000000","8.00000000","-1.20640000","2025-06-27 13:27:18.742","2025-06-28 22:34:12.901","Closed"
"APTUSDT","Cross","Long","4.96500000","4.83010000","2.00000000","2.00000000","-0.26980000","2025-06-27 13:26:50.757","2025-06-28 22:34:10.239","Closed"
"BCHUSDT","Cross","Long","496.86812500","484.63000000","0.64000000","0.64000000","-7.83239999","2025-06-27 09:44:05.155","2025-07-04 13:20:49.449","Closed"
"SAHARAUSDT","Cross","Short","0.08978397","0.08571900","628688.00000000","628688.00000000","2555.52675992","2025-06-26 21:18:56.960","2025-06-28 01:32:58.463","Closed"
"SPXUSDT","Cross","Long","1.28948699","1.50193600","695.00000000","853.00000000","181.21869997","2025-06-26 15:36:04.754","2025-07-15 01:37:14.930","Closed"
"SPXUSDT","Cross","Long","1.28948699","1.61000000","695.00000000","158.00000000","61.83668571","2025-06-26 15:36:04.754",,"Partially Closed"
"BUSDT","Cross","Short","0.35601800","0.35849200","191120.00000000","37483.00000000","-98.56462822","2025-06-26 14:20:57.887",,"Partially Closed"
"BUSDT","Cross","Short","0.35677654","0.35735200","206071.00000000","165896.00000000","-76.36266473","2025-06-26 14:20:57.887",,"Partially Closed"
"BUSDT","Cross","Short","0.34169493","0.33686600","206071.00000000","655649.00000000","4491.29263601","2025-06-26 14:20:57.887",,"Partially Closed"
"BUSDT","Cross","Short","0.34156434","0.33551200","206071.00000000","776089.00000000","4564.06188771","2025-06-26 14:20:57.887","2025-06-29 02:08:16.265","Closed"
"BSWUSDT","Cross","Short","0.02948300","0.02683100","1156826.00000000","1156826.00000000","3067.57651974","2025-06-26 13:22:52.628","2025-06-26 14:33:29.519","Closed"
"NEWTUSDT","Cross","Short","0.39578685","0.36910000","88540.00000000","88540.00000000","2362.85390003","2025-06-26 09:30:59.834","2025-06-27 09:56:30.254","Closed"
"BCHUSDT","Cross","Long","483.28156300","488.11597600","1.31200000","1.31200000","6.34274997","2025-06-26 02:41:36.790","2025-06-26 15:34:05.867","Closed"
"OLUSDT","Cross","Long","0.03221900","0.02884300","7826.00000000","7826.00000000","-26.41701998","2025-06-26 00:47:05.770","2025-06-26 22:57:00.947","Closed"
"EGLDUSDT","Cross","Short","13.46765957","17.04200000","18.80000000","18.80000000","-67.19759999","2025-06-25 14:24:17.759","2025-07-18 01:17:47.756","Closed"
"NEARUSDT","Cross","Short","2.15500000","2.14400000","87.00000000","87.00000000","0.95699999","2025-06-25 14:24:04.760","2025-06-29 02:11:04.768","Closed"
"1INCHUSDT","Cross","Short","0.18130456","0.21570000","987.00000000","493.00000000","-16.95695227","2025-06-25 14:23:47.753",,"Partially Closed"
"1INCHUSDT","Cross","Short","0.26112030","0.30256800","1603.00000000","1725.00000000","-108.39445740","2025-06-25 14:23:47.753",,"Partially Closed"
"1INCHUSDT","Cross","Short","0.26112030","0.24992000","1603.00000000","924.00000000","-63.40038721","2025-06-25 14:23:47.753",,"Partially Closed"
"1INCHUSDT","Cross","Short","0.18130456","0.24992000","987.00000000","924.00000000","-63.40038721","2025-06-25 14:23:47.753",,"Partially Closed"
"1INCHUSDT","Cross","Short","0.26112030","0.31098800","1603.00000000","2527.00000000","-126.01629996","2025-06-25 14:23:47.753","2025-07-20 16:38:58.910","Closed"
"APEUSDT","Cross","Short","0.61150423","0.68840000","307.00000000","153.00000000","-11.76505210","2025-06-25 14:22:55.775",,"Partially Closed"
"APEUSDT","Cross","Short","0.61150423","0.69903500","307.00000000","307.00000000","-26.87179998","2025-06-25 14:22:55.775","2025-07-20 16:38:49.490","Closed"
"KAITOUSDT","Cross","Short","1.47895076","1.70333400","125.70000000","125.70000000","-28.20490999","2025-06-25 14:22:16.778","2025-07-02 08:10:58.888","Closed"
"IPUSDT","Cross","Short","3.02103375","3.53311400","90.40000000","90.40000000","-46.29206100","2025-06-25 14:21:59.736","2025-07-10 23:12:10.948","Closed"
"ILVUSDT","Cross","Short","10.68224545","13.43001100","44.00000000","44.00000000","-120.90169999","2025-06-25 14:21:34.774","2025-07-18 15:08:52.669","Closed"
"ILVUSDT","Cross","Short","10.68224545","13.00200000","44.00000000","21.50000000","-49.87472272","2025-06-25 14:21:34.774",,"Partially Closed"
"NEWTUSDT","Cross","Short","0.44823300","0.44299300","111680.00000000","111680.00000000","585.25979981","2025-06-25 08:13:02.235","2025-06-25 08:40:02.049","Closed"
"SPXUSDT","Cross","Long","1.32510000","1.25600000","77.00000000","77.00000000","-5.32070000","2025-06-25 01:40:48.785","2025-06-25 23:03:00.357","Closed"
"FARTCOINUSDT","Cross","Short","1.04650000","1.09920000","16.70000000","16.70000000","-0.88009000","2025-06-25 01:40:39.076","2025-06-28 17:51:12.268","Closed"
"1000SHIBUSDT","Cross","Short","0.01160787","0.01249100","7575.00000000","7575.00000000","-6.68968500","2025-06-25 01:40:27.698","2025-07-10 05:08:40.432","Closed"
"1000FLOKIUSDT","Cross","Short","0.07389000","0.08744100","594.00000000","296.00000000","-4.01120000","2025-06-25 01:40:20.163",,"Partially Closed"
"1000FLOKIUSDT","Cross","Short","0.07389000","0.08943200","594.00000000","594.00000000","-9.23216000","2025-06-25 01:40:20.163","2025-07-09 05:40:16.740","Closed"
"NEWTUSDT","Cross","Short","0.52578983","0.46497900","164041.00000000","164041.00000000","9975.42239973","2025-06-24 21:06:01.751","2025-06-25 05:31:33.348","Closed"
"UNIUSDT","Cross","Long","7.03200000","7.03300000","8001.00000000","8001.00000000","8.00099997","2025-06-24 16:22:57.729","2025-06-24 21:10:34.228","Closed"
"NEWTUSDT","Cross","Long","0.59390000","0.61030000","133397.00000000","133397.00000000","2187.71080000","2025-06-24 16:06:00.602","2025-06-24 16:55:32.254","Closed"
"NEWTUSDT","Cross","Short","0.58784200","0.60496900","159449.00000000","159449.00000000","-2730.94329976","2025-06-24 15:14:57.199","2025-06-24 16:04:10.070","Closed"
"NEWTUSDT","Cross","Long","0.56500000","0.57461500","165131.00000000","165131.00000000","1587.74540000","2025-06-24 15:05:32.048","2025-06-24 15:14:14.726","Closed"
"NEWTUSDT","Cross","Long","0.53362400","0.61159600","93650.00000000","93650.00000000","7302.11649918","2025-06-24 14:20:32.709","2025-06-24 14:51:32.284","Closed"
"FARTCOINUSDT","Cross","Short","1.04490000","1.08440000","97.20000000","97.20000000","-3.83940000","2025-06-23 23:57:24.264","2025-06-24 06:44:56.657","Closed"
"XRPUSDT","Cross","Short","2.04280000","2.08240100","257.10000000","191.90000000","-7.59938000","2025-06-22 02:27:16.672",,"Partially Closed"
"XRPUSDT","Cross","Short","2.04280000","2.01658400","257.10000000","126.70000000","3.32162000","2025-06-22 02:27:16.672",,"Partially Closed"
"XRPUSDT","Cross","Short","2.04280000","2.13479400","257.10000000","257.10000000","-23.65162000","2025-06-22 02:27:16.672","2025-07-08 14:30:08.050","Closed"
"BTCUSDT","Cross","Long","107275.91282051","115972.48974400","0.03700000","0.03900000","339.16649999","2025-06-22 00:07:36.801","2025-07-18 01:17:35.799","Closed"
"BTCUSDT","Cross","Long","106981.46315789","106703.97272700","0.03700000","0.01100000","0.55206014","2025-06-22 00:07:36.801",,"Partially Closed"
"BTCUSDT","Cross","Long","107275.91282051","115354.54705900","0.03700000","0.03400000","276.13881513","2025-06-22 00:07:36.801",,"Partially Closed"
"BTCUSDT","Cross","Long","106981.46315789","110009.44285700","0.03700000","0.01400000","45.59567568","2025-06-22 00:07:36.801",,"Partially Closed"
"BTCUSDT","Cross","Long","102591.22000000","99216.00000000","0.00400000","0.00100000","-2.82602500","2025-06-22 00:07:36.801",,"Partially Closed"
"BTCUSDT","Cross","Long","107275.91282051","110009.44285700","0.03700000","0.01400000","45.59567568","2025-06-22 00:07:36.801",,"Partially Closed"
"BTCUSDT","Cross","Long","106981.46315789","106585.42500000","0.03700000","0.00800000","0.83664459","2025-06-22 00:07:36.801",,"Partially Closed"
"BTCUSDT","Cross","Long","106981.46315789","99216.00000000","0.03700000","0.00100000","-2.82602500","2025-06-22 00:07:36.801",,"Partially Closed"
"SPXUSDT","Cross","Long","1.24021250","1.23854000","80.00000000","80.00000000","-0.13380000","2025-06-18 00:12:02.914","2025-06-24 08:01:35.331","Closed"
